img_num,label_name,longitude,latitude,acquisition date,FVC,ndvi_mean,ndvi_std,ndvi_median,gndvi_mean,evi_mean,lai_mean,table_key
218,G2,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.746306,0.05175832,0.75646484,0.746306,0.8485221,2.951953,table_16_1774191972275676867
218,G3,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.74143994,0.049102373,0.751174,0.74143994,0.889003,3.0984128,table_17_1774191972275677267
218,G4,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.76344043,0.047007717,0.7736569,0.76344043,0.9179669,3.2032044,table_18_1774191972275677567
218,G5,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.69942576,0.054139346,0.6995593,0.69942576,0.8577866,2.985472,table_19_1774191972275677967
218,G6,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.7378816,0.061719235,0.73162496,0.7378816,0.9313085,3.2514741,table_20_1774191972275678267
218,G7,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.73231274,0.0526296,0.74375564,0.73231274,0.7939491,2.7545078,table_21_1774191972275678567
218,G8,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.70105207,0.042677514,0.6999274,0.70105207,0.8035778,2.7893443,table_22_1774191972275679167
218,G9,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.7558554,0.049415436,0.7646599,0.7558554,0.8994645,3.1362627,table_23_1774191972275679467
218,G10,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.72897905,0.04355766,0.73646104,0.72897905,0.8930633,3.1131032,table_24_1774191972275679767
218,G11,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.7525306,0.045395542,0.7563873,0.7525306,0.9176027,3.2018867,table_25_1774191972275680067
218,G12,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.7439091,0.052186973,0.74727595,0.7439091,0.9071894,3.1642113,table_26_1774191972275680267
218,G13,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.73583716,0.042812694,0.74134916,0.73583716,0.8588545,2.9893353,table_27_1774191972275680567
218,G14,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.73665774,0.05295411,0.7306328,0.73665774,0.8871996,3.0918877,table_28_1774191972275680967
218,G15,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.70455635,0.044275064,0.70883536,0.70455635,0.90234375,3.1466794,table_29_1774191972275681367
218,C6,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.736625,0.046651997,0.7352334,0.736625,0.87983567,3.0652456,table_30_1774191972275681567
218,C7,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.7656443,0.048908703,0.7762716,0.7656443,0.911077,3.1782763,table_31_1774191972275682167
218,C8,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.7400077,0.04592358,0.7413084,0.7400077,0.8847122,3.0828888,table_32_1774191972275682467
218,C9,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.75643504,0.07271754,0.7794566,0.75643504,0.8829686,3.0765803,table_33_1774191972275683067
218,C10,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.74863863,0.052274935,0.7578611,0.74863863,0.9190072,3.206968,table_34_1774191972275683367
218,C1,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.7645957,0.051949635,0.77589244,0.7645957,0.88316554,3.077293,table_35_1774191972275683667
218,C2,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.7938865,0.04447845,0.80176437,0.7938865,0.9147453,3.1915486,table_36_1774191972275683867
218,C3,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.7728709,0.05490881,0.7789996,0.7728709,0.93622243,3.269253,table_37_1774191972275684167
218,C4,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.74439454,0.043999847,0.7496584,0.74439454,0.93517643,3.265468,table_38_1774191972275684367
218,C5,34.91628265,32.02518463,21-01-2026,0.17962265014648438,0.78774065,0.069683716,0.8106196,0.78774065,0.92031133,3.2116864,table_39_1774191972275684667
216,R1,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8615222,0.064708576,0.8633114,0.8615222,0.9893651,3.4615226,table_40_1774191972275684867
216,R2,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.831012,0.07339195,0.84653366,0.831012,0.88700044,3.0911674,table_41_1774191972275685767
216,R3,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.80429,0.059091862,0.81529903,0.80429,0.94067144,3.2853494,table_42_1774191972275686067
216,R4,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8460771,0.076944955,0.8593957,0.8460771,0.8738963,3.0437565,table_43_1774191972275686367
216,R5,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8264151,0.06642453,0.8443937,0.8264151,0.88917327,3.0990286,table_44_1774191972275686567
216,R6,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.7631424,0.065183476,0.7709508,0.7631424,0.8426934,2.9308648,table_45_1774191972275686867
216,R7,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8482471,0.051205274,0.8558515,0.8482471,0.9938592,3.4777827,table_46_1774191972275687167
216,R8,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8492151,0.058139957,0.857313,0.8492151,0.9439202,3.2971032,table_47_1774191972275687367
216,R9,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8322208,0.06068462,0.8478496,0.8322208,0.9155801,3.1945689,table_48_1774191972275687667
216,R10,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8441822,0.071778595,0.856395,0.8441822,0.90279704,3.14832,table_49_1774191972275687867
216,R11,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8366333,0.06390419,0.8471916,0.8366333,0.86633617,3.0164042,table_50_1774191972275688167
216,R12,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.80152917,0.06864999,0.81962407,0.80152917,0.8840888,3.0806334,table_51_1774191972275688467
216,R13,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8337116,0.06987686,0.8476689,0.8337116,0.9975394,3.4910977,table_52_1774191972275688667
216,R14,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8118357,0.05597942,0.8213742,0.8118357,0.9225685,3.2198524,table_53_1774191972275689367
216,R15,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8470662,0.06904798,0.859112,0.8470662,0.9326821,3.2564442,table_54_1774191972275689667
216,G1,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.82999945,0.055873036,0.8395413,0.82999945,0.9637924,3.3690007,table_55_1774191972275689867
216,G2,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.7952473,0.072392456,0.7907404,0.7952473,0.9011934,3.1425178,table_56_1774191972275690067
216,G3,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.78217375,0.07057484,0.7877576,0.78217375,0.86141986,2.9986165,table_57_1774191972275690267
216,G4,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.79136866,0.05337038,0.78902984,0.79136866,0.90283185,3.1484454,table_58_1774191972275690567
216,G5,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.77217674,0.064065956,0.7891309,0.77217674,0.79503155,2.7584243,table_59_1774191972275690767
216,G6,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.77128553,0.06341252,0.7851485,0.77128553,0.8120097,2.8198512,table_60_1774191972275690967
216,G7,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.7676006,0.056872375,0.7731022,0.7676006,0.8693901,3.0274534,table_61_1774191972275691167
216,G8,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.7543311,0.059084166,0.7592819,0.7543311,0.87080485,3.0325716,table_62_1774191972275691467
216,G9,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.7930643,0.067167014,0.8083073,0.7930643,0.8961932,3.1244268,table_63_1774191972275691667
216,G10,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.7563467,0.05596123,0.76029,0.7563467,0.8375177,2.912139,table_64_1774191972275691867
216,G11,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.7928018,0.05288932,0.79795724,0.7928018,0.86664534,3.017523,table_65_1774191972275692467
216,G12,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.77033323,0.07201557,0.7725547,0.77033323,0.87244576,3.0385087,table_66_1774191972275692767
216,G13,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.77421284,0.053066075,0.7786753,0.77421284,0.9358586,3.2679367,table_67_1774191972275692967
216,G14,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.79580647,0.0577778,0.80733055,0.79580647,0.86690605,3.0184662,table_68_1774191972275693167
216,G15,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.76655287,0.046374403,0.7732943,0.76655287,0.8697035,3.0285873,table_69_1774191972275693367
216,C6,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.7757309,0.062016256,0.7878917,0.7757309,0.932783,3.256809,table_70_1774191972275693567
216,C7,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.79836947,0.07458843,0.81754756,0.79836947,0.87565106,3.0501053,table_71_1774191972275693767
216,C8,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.7699349,0.061909027,0.7816731,0.7699349,0.8433557,2.933261,table_72_1774191972275694067
216,C9,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8147291,0.056522388,0.8247164,0.8147291,0.8585085,2.9880836,table_73_1774191972275694267
216,C10,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.7606373,0.07858235,0.7719167,0.7606373,0.8502822,2.9583209,table_74_1774191972275694467
216,C1,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.80516124,0.06318524,0.8097291,0.80516124,0.9061738,3.1605368,table_75_1774191972275694667
216,C2,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8636973,0.060126934,0.8794307,0.8636973,0.90411,3.15307,table_76_1774191972275694867
216,C3,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8158516,0.068480514,0.83996737,0.8158516,0.84723145,2.9472833,table_77_1774191972275696367
216,C4,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.8170723,0.050974745,0.8292238,0.8170723,0.85824764,2.9871397,table_78_1774191972275696567
216,C5,34.91625977,32.02518845,21-01-2026,0.19290924072265625,0.82458174,0.081230104,0.853369,0.82458174,0.8394369,2.9190826,table_79_1774191972275696867
219,R1,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.857461,0.061951865,0.86618006,0.857461,0.82301944,2.8596845,table_80_1774191972275697067
219,R2,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.81226903,0.07824376,0.8222331,0.81226903,0.7564734,2.6189206,table_81_1774191972275708467
219,R3,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.8352417,0.05559051,0.84543735,0.8352417,0.85104674,2.961087,table_82_1774191972275708767
219,R4,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.84117776,0.087175645,0.83857614,0.84117776,0.79580575,2.7612252,table_83_1774191972275708967
219,R5,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.84087086,0.059696164,0.8540821,0.84087086,0.8312459,2.8894477,table_84_1774191972275709167
219,R6,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.80096066,0.069126494,0.8046741,0.80096066,0.8238427,2.862663,table_85_1774191972275709367
219,R7,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.8266864,0.058667265,0.83756644,0.8266864,0.86860657,3.0246184,table_86_1774191972275709667
219,R8,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.84962404,0.05690263,0.8576678,0.84962404,0.8417006,2.9272728,table_87_1774191972275709867
219,R9,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.8492513,0.0632083,0.86309165,0.8492513,0.81061244,2.8147955,table_88_1774191972275710067
219,R10,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.8568951,0.05349161,0.8645196,0.8568951,0.82511866,2.8672793,table_89_1774191972275710267
219,R11,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.85572696,0.06639129,0.87582666,0.85572696,0.83916277,2.9180908,table_90_1774191972275710567
219,R12,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.8029201,0.055649787,0.8114621,0.8029201,0.9206894,3.2130542,table_91_1774191972275710767
219,R13,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.82010245,0.06703618,0.8298112,0.82010245,0.8649343,3.0113328,table_92_1774191972275710967
219,R14,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.8233408,0.058079317,0.82983005,0.8233408,0.9079739,3.16705,table_93_1774191972275711367
219,R15,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.8689172,0.061232083,0.8836341,0.8689172,0.9297802,3.2459445,table_94_1774191972275711567
219,G1,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.82197917,0.0760287,0.8447318,0.82197917,0.8732077,3.0412652,table_95_1774191972275711867
219,G2,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.7448482,0.07881647,0.7156704,0.7448482,0.7781978,2.69752,table_96_1774191972275712067
219,G3,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.7757499,0.06500501,0.7819204,0.7757499,0.79409665,2.7550416,table_97_1774191972275712267
219,G4,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.82925355,0.056451187,0.84080416,0.82925355,0.86187285,3.000256,table_98_1774191972275712467
219,G5,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.76999027,0.06671657,0.7823762,0.76999027,0.83034074,2.886173,table_99_1774191972275712667
219,G6,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.7706247,0.049537413,0.77528656,0.7706247,0.8582658,2.987206,table_100_1774191972275712967
219,G7,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.7952709,0.07086139,0.8037462,0.7952709,0.8690239,3.0261288,table_101_1774191972275713167
219,G8,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.7126585,0.050309118,0.70889044,0.7126585,0.82877624,2.8805125,table_102_1774191972275713467
219,G9,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.8444578,0.06084068,0.854482,0.8444578,0.8565674,2.9810612,table_103_1774191972275713667
219,G10,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.7934548,0.05703214,0.80402315,0.7934548,0.82300216,2.8596218,table_104_1774191972275713867
219,G11,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.80550367,0.059327018,0.8181951,0.80550367,0.85347295,2.969865,table_105_1774191972275714067
219,G12,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.79894334,0.063926846,0.8061862,0.79894334,0.8472324,2.9472868,table_106_1774191972275714367
219,G13,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.78941524,0.054722536,0.79462665,0.78941524,0.85339934,2.969599,table_107_1774191972275714567
219,G14,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.8119085,0.07463278,0.8127136,0.8119085,0.8849664,3.0838084,table_108_1774191972275714867
219,G15,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.7639496,0.051621035,0.7736971,0.7639496,0.8808871,3.0690494,table_109_1774191972275715167
219,C6,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.79171795,0.05655006,0.79156697,0.79171795,0.8400094,2.9211538,table_110_1774191972275715467
219,C7,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.81297195,0.05645591,0.8161109,0.81297195,0.826081,2.870761,table_111_1774191972275715667
219,C8,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.81776303,0.06824092,0.83309793,0.81776303,0.84905136,2.9538677,table_112_1774191972275715867
219,C9,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.81176424,0.07995899,0.8305332,0.81176424,0.8566922,2.9815123,table_113_1774191972275716167
219,C10,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.7793358,0.07926427,0.78695786,0.7793358,0.8319623,2.8920395,table_114_1774191972275716367
219,C1,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.819637,0.06564011,0.8321665,0.819637,0.85389996,2.9714103,table_115_1774191972275716567
219,C2,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.8466028,0.07273008,0.86639804,0.8466028,0.8768493,3.0544407,table_116_1774191972275716767
219,C3,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.8444555,0.068595074,0.86290395,0.8444555,0.8477126,2.9490242,table_117_1774191972275717067
219,C4,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.79845667,0.065039165,0.81037694,0.79845667,0.88363403,3.0789878,table_118_1774191972275717267
219,C5,34.91624451,32.02517319,21-01-2026,0.19343948364257812,0.84678566,0.07436564,0.863731,0.84678566,0.9084358,3.168721,table_119_1774191972275717467
217,R1,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.863085,0.07019591,0.8772594,0.863085,0.8812793,3.0704684,table_120_1774191972275717667
217,R2,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.8403229,0.078924365,0.8706856,0.8403229,0.8104027,2.814037,table_121_1774191972275717967
217,R3,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.82458204,0.0697375,0.84383476,0.82458204,0.84533054,2.9404058,table_122_1774191972275718267
217,R4,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.83069354,0.082288384,0.83432317,0.83069354,0.79094577,2.7436416,table_123_1774191972275718467
217,R5,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.803134,0.060294036,0.81177443,0.803134,0.7727516,2.6778152,table_124_1774191972275718767
217,R6,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.7524448,0.064559646,0.7572247,0.7524448,0.8007004,2.7789342,table_125_1774191972275718967
217,R7,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.83953637,0.05929481,0.85343593,0.83953637,0.8599707,2.9933739,table_126_1774191972275719267
217,R8,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.85888183,0.05477667,0.8740594,0.85888183,0.8360113,2.9066892,table_127_1774191972275719467
217,R9,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.8228527,0.06635006,0.8355627,0.8228527,0.83216923,2.8927882,table_128_1774191972275719667
217,R10,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.8279235,0.076865345,0.837331,0.8279235,0.8286728,2.8801384,table_129_1774191972275719967
217,R11,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.8253861,0.059195068,0.8312774,0.8253861,0.83688444,2.9098477,table_130_1774191972275720167
217,R12,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.78169113,0.061570242,0.79306537,0.78169113,0.85477984,2.9745936,table_131_1774191972275722367
217,R13,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.8170798,0.07479226,0.8285048,0.8170798,0.8636251,3.0065958,table_132_1774191972275722667
217,R14,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.827063,0.06290572,0.8368207,0.827063,0.8434642,2.9336536,table_133_1774191972275722867
217,R15,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.8625527,0.0724541,0.87984526,0.8625527,0.92940754,3.2445965,table_134_1774191972275723067
217,G1,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.8382704,0.055066943,0.85408664,0.8382704,0.91045874,3.17604,table_135_1774191972275723267
217,G2,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.8090841,0.070194684,0.81898355,0.8090841,0.79253167,2.7493796,table_136_1774191972275723567
217,G3,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.77779603,0.06817768,0.785986,0.77779603,0.8258766,2.8700216,table_137_1774191972275723767
217,G4,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.82277817,0.06080366,0.84075016,0.82277817,0.8821178,3.073502,table_138_1774191972275723967
217,G5,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.73564357,0.07518247,0.7367637,0.73564357,0.7311157,2.5271769,table_139_1774191972275724167
217,G6,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.77457714,0.06608034,0.7759706,0.77457714,0.85190064,2.9641767,table_140_1774191972275724367
217,G7,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.7797591,0.060547087,0.78645146,0.7797591,0.86017734,2.9941218,table_141_1774191972275724667
217,G8,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.7395985,0.04846747,0.74722517,0.7395985,0.78512925,2.7225978,table_142_1774191972275724867
217,G9,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.7867084,0.051608305,0.80005413,0.7867084,0.85875803,2.988987,table_143_1774191972275725067
217,G10,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.75488985,0.056215852,0.77068967,0.75488985,0.80172086,2.782626,table_144_1774191972275725267
217,G11,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.78999037,0.061863728,0.8020652,0.78999037,0.8425706,2.9304206,table_145_1774191972275725467
217,G12,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.7426016,0.06211971,0.74039966,0.7426016,0.8220792,2.8562825,table_146_1774191972275725767
217,G13,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.76891094,0.05657379,0.7845893,0.76891094,0.8619238,3.0004404,table_147_1774191972275725967
217,G14,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.8161588,0.065419085,0.82450926,0.8161588,0.8233196,2.86077,table_148_1774191972275726167
217,G15,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.75457853,0.06407673,0.7614644,0.75457853,0.8368938,2.9098816,table_149_1774191972275726467
217,C6,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.7762131,0.060274784,0.78400326,0.7762131,0.87178814,3.0361295,table_150_1774191972275726667
217,C7,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.81287855,0.05889477,0.81979895,0.81287855,0.797031,2.7656581,table_151_1774191972275726967
217,C8,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.7644775,0.06243122,0.7731094,0.7644775,0.76763046,2.659287,table_152_1774191972275727167
217,C9,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.836772,0.05946324,0.85037833,0.836772,0.7802142,2.7048147,table_153_1774191972275727367
217,C10,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.75707066,0.07968844,0.76819676,0.75707066,0.82636654,2.871794,table_154_1774191972275727567
217,C1,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.82445353,0.05458508,0.8296099,0.82445353,0.80413127,2.7913468,table_155_1774191972275727767
217,C2,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.8546376,0.07747391,0.87961876,0.8546376,0.8033723,2.7886012,table_156_1774191972275727967
217,C3,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.83691084,0.068918176,0.86070377,0.83691084,0.83809674,2.9142334,table_157_1774191972275728267
217,C4,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.81165016,0.06418325,0.8236668,0.81165016,0.77679336,2.6924381,table_158_1774191972275728467
217,C5,34.91625977,32.02518082,21-01-2026,0.19573974609375,0.8345567,0.06327757,0.8487515,0.8345567,0.8183173,2.8426719,table_159_1774191972275728667
